Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2017,II,Carcharhinus longimanus,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus,PH,US,FJ,,4,fins,,Q,W
2017,II,Carcharhinus longimanus,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus,US,FJ,,4,,fins,,S,W
2017,II,Carcharhinus longimanus,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus,US,HK,FJ,4,,fins,,Q,W
2017,II,Carcharhinus longimanus,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus,US,MR,FJ,4,,fins,,Q,W
2017,II,Carcharhinus longimanus,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus,US,PH,FJ,4,,fins,,Q,W
2017,II,Carcharhinus longimanus,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus,US,SN,FJ,4,,fins,,Q,W
2017,II,Lamna nasus,Elasmobranchii,Lamniformes,Lamnidae,Lamna,CV,US,,,2,fins,,Q,W
2017,II,Lamna nasus,Elasmobranchii,Lamniformes,Lamnidae,Lamna,FJ,US,,2,2,fins,,Q,W
2017,II,Lamna nasus,Elasmobranchii,Lamniformes,Lamnidae,Lamna,HK,SG,XX,340,340,fins,kg,T,O
2017,II,Lamna nasus,Elasmobranchii,Lamniformes,Lamnidae,Lamna,HK,US,,,2,fins,,Q,W
2017,II,Lamna nasus,Elasmobranchii,Lamniformes,Lamnidae,Lamna,MR,US,,,2,fins,,Q,W
2017,II,Lamna nasus,Elasmobranchii,Lamniformes,Lamnidae,Lamna,PH,US,,,2,fins,,Q,W
2017,II,Lamna nasus,Elasmobranchii,Lamniformes,Lamnidae,Lamna,US,FJ,US,2,,fins,,S,W
2017,II,Lamna nasus,Elasmobranchii,Lamniformes,Lamnidae,Lamna,US,HK,US,2,,fins,,Q,W
2017,II,Lamna nasus,Elasmobranchii,Lamniformes,Lamnidae,Lamna,US,MR,US,2,,fins,,Q,W
2017,II,Lamna nasus,Elasmobranchii,Lamniformes,Lamnidae,Lamna,US,PH,US,2,,fins,,Q,W
2017,II,Lamna nasus,Elasmobranchii,Lamniformes,Lamnidae,Lamna,US,SN,US,2,,fins,,Q,W
2017,II,Sphyrna lewini,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,CN,AU,,,54.69,fins,kg,T,W
2017,II,Sphyrna lewini,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,CN,MX,,,5410.79,fins,kg,T,W
2017,II,Sphyrna lewini,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,CV,US,ZA,,3,fins,,Q,W
2017,II,Sphyrna lewini,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,FJ,US,ZA,,3,fins,,Q,W
2017,II,Sphyrna lewini,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,FJ,US,,3,,fins,,Q,W
2017,II,Sphyrna lewini,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,HK,AU,,173.21,801.43,fins,kg,T,W
2017,II,Sphyrna lewini,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,HK,MX,,3502.05,6349.38,fins,kg,T,W
2017,II,Sphyrna lewini,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,HK,PE,,395,941.38,fins,kg,T,W
2017,II,Sphyrna lewini,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,HK,SC,,5.55,5.55,fins,kg,T,W
2017,II,Sphyrna lewini,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,HK,SV,,1686.70,675.95,fins,kg,T,W
2017,II,Sphyrna lewini,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,HK,US,ZA,,3,fins,,Q,W
2017,II,Sphyrna lewini,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,HK,US,,,171,fins,kg,T,W
2017,II,Sphyrna lewini,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,MR,US,ZA,,3,fins,,Q,W
2017,II,Sphyrna lewini,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,PH,US,ZA,,3,fins,,Q,W
2017,II,Sphyrna lewini,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,US,FJ,ZA,3,,fins,,S,W
2017,II,Sphyrna lewini,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,US,HK,PA,65,,fins,kg,T,I
2017,II,Sphyrna lewini,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,US,MR,ZA,3,,fins,,Q,W
2017,II,Sphyrna lewini,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,US,PH,ZA,3,,fins,,Q,W
2017,II,Sphyrna lewini,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,US,SN,ZA,3,,fins,,Q,W
2017,II,Sphyrna mokarran,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,CN,AU,,,114.84,fins,kg,T,W
2017,II,Sphyrna mokarran,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,CN,MX,,,141.12,fins,kg,T,W
2017,II,Sphyrna mokarran,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,CV,US,,,2,fins,,Q,W
2017,II,Sphyrna mokarran,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,FJ,US,,2,2,fins,,Q,W
2017,II,Sphyrna mokarran,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,HK,AU,,905.97,610.86,fins,kg,T,W
2017,II,Sphyrna mokarran,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,HK,NI,,62.16,62.16,fins,kg,T,W
2017,II,Sphyrna mokarran,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,HK,SC,,6.25,6.25,fins,kg,T,W
2017,II,Sphyrna mokarran,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,HK,SV,,65.9,,fins,kg,T,W
2017,II,Sphyrna mokarran,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,HK,US,,,266,fins,kg,T,W
2017,II,Sphyrna mokarran,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,HK,US,,,2,fins,,Q,W
2017,II,Sphyrna mokarran,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,MR,US,,,2,fins,,Q,W
2017,II,Sphyrna mokarran,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,PH,US,,,2,fins,,Q,W
2017,II,Sphyrna mokarran,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,US,FJ,US,2,,fins,,S,W
2017,II,Sphyrna mokarran,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,US,HK,US,2,,fins,,Q,W
2017,II,Sphyrna mokarran,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,US,MR,US,2,,fins,,Q,W
2017,II,Sphyrna mokarran,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,US,PH,US,2,,fins,,Q,W
2017,II,Sphyrna mokarran,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,US,SN,US,2,,fins,,Q,W
2017,II,Sphyrna zygaena,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,CN,AU,,,1.24,fins,kg,T,W
2017,II,Sphyrna zygaena,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,CN,MX,,,14324.86,fins,kg,T,W
2017,II,Sphyrna zygaena,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,HK,AU,,0.59,0.59,fins,kg,T,W
2017,II,Sphyrna zygaena,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,HK,MX,,5978.25,7617,fins,kg,T,W
2017,II,Sphyrna zygaena,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,HK,PE,,1100.22,8412.48,fins,kg,T,W
2018,I,Balaenoptera acutorostrata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,CN,GB,CN,,1,fins,,E,W
2018,I,Balaenoptera acutorostrata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,GB,CN,,1,,fins,,E,W
2018,I,Phocoena sinus,Mammalia,Cetacea,Phocoenidae,Phocoena,US,MX,,,1,fins,,S,W
2018,II,Acipenser fulvescens,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,US,CA,,,48,fins,,S,W
2018,II,Acipenser transmontanus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,RU,BY,,,380,fins,kg,T,C
2018,II,Alopias spp.,Elasmobranchii,Lamniformes,Alopiidae,Alopias,HK,SV,,2884.24,471.65,fins,kg,T,W
2018,II,Alopias spp.,Elasmobranchii,Lamniformes,Alopiidae,Alopias,HK,SV,,,340,fins,,T,W
2018,II,Alopias spp.,Elasmobranchii,Lamniformes,Alopiidae,Alopias,HK,YE,,,4100,fins,kg,T,W
2018,II,Alopias pelagicus,Elasmobranchii,Lamniformes,Alopiidae,Alopias,BD,US,LK,,1,fins,,Q,O
2018,II,Alopias pelagicus,Elasmobranchii,Lamniformes,Alopiidae,Alopias,CN,MX,,,146.88,fins,kg,T,O
2018,II,Alopias pelagicus,Elasmobranchii,Lamniformes,Alopiidae,Alopias,CN,MX,,,3080.02,fins,kg,T,W
2018,II,Alopias pelagicus,Elasmobranchii,Lamniformes,Alopiidae,Alopias,CN,US,LK,,1,fins,,Q,O
2018,II,Alopias pelagicus,Elasmobranchii,Lamniformes,Alopiidae,Alopias,CN,US,XX,1,,fins,,Q,O
2018,II,Alopias pelagicus,Elasmobranchii,Lamniformes,Alopiidae,Alopias,FJ,XX,,1,,fins,,Q,W
2018,II,Alopias pelagicus,Elasmobranchii,Lamniformes,Alopiidae,Alopias,HK,CR,,2880.43,,fins,kg,T,W
2018,II,Alopias pelagicus,Elasmobranchii,Lamniformes,Alopiidae,Alopias,HK,GT,,,680,fins,kg,T,O
2018,II,Alopias pelagicus,Elasmobranchii,Lamniformes,Alopiidae,Alopias,HK,MX,,1353.34,,fins,kg,T,O
2018,II,Alopias pelagicus,Elasmobranchii,Lamniformes,Alopiidae,Alopias,HK,MX,,3064.82,,fins,kg,T,W
2018,II,Alopias pelagicus,Elasmobranchii,Lamniformes,Alopiidae,Alopias,HK,PE,EC,38655.7,,fins,kg,T,O
2018,II,Alopias pelagicus,Elasmobranchii,Lamniformes,Alopiidae,Alopias,HK,PE,EC,11138.4,89535.7,fins,kg,T,W
2018,II,Alopias pelagicus,Elasmobranchii,Lamniformes,Alopiidae,Alopias,HK,PE,,13950,19950,fins,kg,T,W
2018,II,Alopias pelagicus,Elasmobranchii,Lamniformes,Alopiidae,Alopias,HK,US,LK,,1,fins,,Q,O
2018,II,Alopias pelagicus,Elasmobranchii,Lamniformes,Alopiidae,Alopias,LK,US,LK,,1,fins,,Q,O
2018,II,Alopias pelagicus,Elasmobranchii,Lamniformes,Alopiidae,Alopias,PE,EC,,,86830.7,fins,kg,T,O
2018,II,Alopias pelagicus,Elasmobranchii,Lamniformes,Alopiidae,Alopias,PE,EC,,92645.2,5296,fins,kg,T,W
2018,II,Alopias pelagicus,Elasmobranchii,Lamniformes,Alopiidae,Alopias,PH,US,LK,,1,fins,,Q,O
2018,II,Alopias pelagicus,Elasmobranchii,Lamniformes,Alopiidae,Alopias,TW,US,LK,,1,fins,,Q,O
2018,II,Alopias pelagicus,Elasmobranchii,Lamniformes,Alopiidae,Alopias,US,BD,LK,1,,fins,,Q,O
2018,II,Alopias pelagicus,Elasmobranchii,Lamniformes,Alopiidae,Alopias,US,CN,XX,,1,fins,,Q,O
2018,II,Alopias pelagicus,Elasmobranchii,Lamniformes,Alopiidae,Alopias,US,FJ,LK,1,,fins,,Q,O
2018,II,Alopias pelagicus,Elasmobranchii,Lamniformes,Alopiidae,Alopias,US,FJ,,,1,fins,,Q,W
2018,II,Alopias pelagicus,Elasmobranchii,Lamniformes,Alopiidae,Alopias,US,HK,LK,1,,fins,,Q,W
2018,II,Alopias pelagicus,Elasmobranchii,Lamniformes,Alopiidae,Alopias,US,HK,LK,1,,fins,,S,O
2018,II,Alopias pelagicus,Elasmobranchii,Lamniformes,Alopiidae,Alopias,US,LK,,1,,fins,,Q,O
2018,II,Alopias pelagicus,Elasmobranchii,Lamniformes,Alopiidae,Alopias,US,TW,LK,1,,fins,,E,O
2018,II,Alopias pelagicus,Elasmobranchii,Lamniformes,Alopiidae,Alopias,US,ZA,LK,1,,fins,,Q,O
2018,II,Alopias pelagicus,Elasmobranchii,Lamniformes,Alopiidae,Alopias,VN,PE,EC,,14368.1,fins,kg,T,W
2018,II,Alopias pelagicus,Elasmobranchii,Lamniformes,Alopiidae,Alopias,VN,PE,,,6800,fins,kg,T,W
2018,II,Alopias pelagicus,Elasmobranchii,Lamniformes,Alopiidae,Alopias,ZA,US,LK,,1,fins,,Q,O
2018,II,Alopias superciliosus,Elasmobranchii,Lamniformes,Alopiidae,Alopias,BD,US,,,1,fins,,Q,O
2018,II,Alopias superciliosus,Elasmobranchii,Lamniformes,Alopiidae,Alopias,CN,SN,,,100,fins,kg,T,W
2018,II,Alopias superciliosus,Elasmobranchii,Lamniformes,Alopiidae,Alopias,CN,US,XX,1,,fins,,Q,O
2018,II,Alopias superciliosus,Elasmobranchii,Lamniformes,Alopiidae,Alopias,CN,US,,,1,fins,,Q,O
2018,II,Alopias superciliosus,Elasmobranchii,Lamniformes,Alopiidae,Alopias,FJ,XX,,1,,fins,,Q,W
2018,II,Alopias superciliosus,Elasmobranchii,Lamniformes,Alopiidae,Alopias,HK,PE,EC,2518.7,,fins,kg,T,O
2018,II,Alopias superciliosus,Elasmobranchii,Lamniformes,Alopiidae,Alopias,HK,PE,EC,971,5243,fins,kg,T,W
2018,II,Alopias superciliosus,Elasmobranchii,Lamniformes,Alopiidae,Alopias,HK,SN,,100,,fins,kg,T,W
2018,II,Alopias superciliosus,Elasmobranchii,Lamniformes,Alopiidae,Alopias,HK,US,,,1,fins,,Q,O
2018,II,Alopias superciliosus,Elasmobranchii,Lamniformes,Alopiidae,Alopias,LK,US,,,1,fins,,Q,O
2018,II,Alopias superciliosus,Elasmobranchii,Lamniformes,Alopiidae,Alopias,PE,EC,,,4782,fins,kg,T,O
2018,II,Alopias superciliosus,Elasmobranchii,Lamniformes,Alopiidae,Alopias,PE,EC,,8669,143,fins,kg,T,W
2018,II,Alopias superciliosus,Elasmobranchii,Lamniformes,Alopiidae,Alopias,PH,US,,,1,fins,,Q,O
2018,II,Alopias superciliosus,Elasmobranchii,Lamniformes,Alopiidae,Alopias,TW,US,,,1,fins,,Q,O
2018,II,Alopias superciliosus,Elasmobranchii,Lamniformes,Alopiidae,Alopias,US,BD,US,1,,fins,,Q,O
2018,II,Alopias superciliosus,Elasmobranchii,Lamniformes,Alopiidae,Alopias,US,CN,XX,,1,fins,,Q,O
2018,II,Alopias superciliosus,Elasmobranchii,Lamniformes,Alopiidae,Alopias,US,FJ,US,1,,fins,,Q,O
2018,II,Alopias superciliosus,Elasmobranchii,Lamniformes,Alopiidae,Alopias,US,FJ,,,1,fins,,Q,W
2018,II,Alopias superciliosus,Elasmobranchii,Lamniformes,Alopiidae,Alopias,US,HK,US,1,,fins,,Q,W
2018,II,Alopias superciliosus,Elasmobranchii,Lamniformes,Alopiidae,Alopias,US,HK,US,1,,fins,,S,O
2018,II,Alopias superciliosus,Elasmobranchii,Lamniformes,Alopiidae,Alopias,US,LK,US,1,,fins,,Q,O
2018,II,Alopias superciliosus,Elasmobranchii,Lamniformes,Alopiidae,Alopias,US,TW,US,1,,fins,,E,O
2018,II,Alopias superciliosus,Elasmobranchii,Lamniformes,Alopiidae,Alopias,US,ZA,US,1,,fins,,Q,O
2018,II,Alopias superciliosus,Elasmobranchii,Lamniformes,Alopiidae,Alopias,VN,PE,EC,,815,fins,kg,T,W
2018,II,Alopias superciliosus,Elasmobranchii,Lamniformes,Alopiidae,Alopias,ZA,US,,,1,fins,,Q,O
2018,II,Alopias vulpinus,Elasmobranchii,Lamniformes,Alopiidae,Alopias,BD,US,,,2,fins,,Q,O
2018,II,Alopias vulpinus,Elasmobranchii,Lamniformes,Alopiidae,Alopias,CN,US,XX,2,,fins,,Q,O
2018,II,Alopias vulpinus,Elasmobranchii,Lamniformes,Alopiidae,Alopias,CN,US,,,2,fins,,Q,O
2018,II,Alopias vulpinus,Elasmobranchii,Lamniformes,Alopiidae,Alopias,FJ,XX,,2,,fins,,Q,W
2018,II,Alopias vulpinus,Elasmobranchii,Lamniformes,Alopiidae,Alopias,HK,KR,,610,610,fins,kg,T,W
2018,II,Alopias vulpinus,Elasmobranchii,Lamniformes,Alopiidae,Alopias,HK,PE,EC,0.1,,fins,kg,T,O
2018,II,Alopias vulpinus,Elasmobranchii,Lamniformes,Alopiidae,Alopias,HK,PE,EC,,0.2,fins,kg,T,W
2018,II,Alopias vulpinus,Elasmobranchii,Lamniformes,Alopiidae,Alopias,HK,PE,,6679.1,,fins,kg,T,O
2018,II,Alopias vulpinus,Elasmobranchii,Lamniformes,Alopiidae,Alopias,HK,PE,,26418.16,57252.18,fins,kg,T,W
2018,II,Alopias vulpinus,Elasmobranchii,Lamniformes,Alopiidae,Alopias,HK,US,,,2,fins,,Q,O
2018,II,Alopias vulpinus,Elasmobranchii,Lamniformes,Alopiidae,Alopias,LK,US,,,2,fins,,Q,O
2018,II,Alopias vulpinus,Elasmobranchii,Lamniformes,Alopiidae,Alopias,PE,EC,,,0.1,fins,kg,T,O
2018,II,Alopias vulpinus,Elasmobranchii,Lamniformes,Alopiidae,Alopias,PE,EC,,0.1,,fins,kg,T,W
2018,II,Alopias vulpinus,Elasmobranchii,Lamniformes,Alopiidae,Alopias,PH,US,,,2,fins,,Q,O
2018,II,Alopias vulpinus,Elasmobranchii,Lamniformes,Alopiidae,Alopias,TW,US,,,2,fins,,Q,O
2018,II,Alopias vulpinus,Elasmobranchii,Lamniformes,Alopiidae,Alopias,US,BD,US,2,,fins,,Q,O
2018,II,Alopias vulpinus,Elasmobranchii,Lamniformes,Alopiidae,Alopias,US,CN,XX,,2,fins,,Q,O
2018,II,Alopias vulpinus,Elasmobranchii,Lamniformes,Alopiidae,Alopias,US,FJ,US,2,,fins,,Q,O
2018,II,Alopias vulpinus,Elasmobranchii,Lamniformes,Alopiidae,Alopias,US,FJ,,,2,fins,,Q,W
2018,II,Alopias vulpinus,Elasmobranchii,Lamniformes,Alopiidae,Alopias,US,HK,US,2,,fins,,Q,W
2018,II,Alopias vulpinus,Elasmobranchii,Lamniformes,Alopiidae,Alopias,US,HK,US,2,,fins,,S,O
2018,II,Alopias vulpinus,Elasmobranchii,Lamniformes,Alopiidae,Alopias,US,LK,US,2,,fins,,Q,O
2018,II,Alopias vulpinus,Elasmobranchii,Lamniformes,Alopiidae,Alopias,US,TW,US,2,,fins,,E,O
2018,II,Alopias vulpinus,Elasmobranchii,Lamniformes,Alopiidae,Alopias,US,ZA,US,2,,fins,,Q,O
2018,II,Alopias vulpinus,Elasmobranchii,Lamniformes,Alopiidae,Alopias,ZA,US,,,2,fins,,Q,O
2018,II,Carcharhinus falciformis,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus,AE,OM,,6,,fins,,E,W
2018,II,Carcharhinus falciformis,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus,BD,US,LK,,3,fins,,Q,O
2018,II,Carcharhinus falciformis,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus,BJ,SN,XX,,1,fins,,S,W
2018,II,Carcharhinus falciformis,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus,CI,GN,BJ,1,,fins,,S,W
2018,II,Carcharhinus falciformis,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus,CN,MX,,,413.55,fins,kg,T,O
2018,II,Carcharhinus falciformis,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus,CN,MX,,,5655.60,fins,kg,T,W
2018,II,Carcharhinus falciformis,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus,CN,OM,,,300,fins,kg,T,W
2018,II,Carcharhinus falciformis,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus,CN,US,LK,,2,fins,,Q,O
2018,II,Carcharhinus falciformis,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus,CN,US,XX,2,,fins,,Q,O
2018,II,Carcharhinus falciformis,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus,FJ,XX,,3,,fins,,Q,W
2018,II,Carcharhinus falciformis,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus,GN,CI,BJ,,1,fins,,S,W
2018,II,Carcharhinus falciformis,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus,HK,CR,,11660.33,,fins,kg,T,W
2018,II,Carcharhinus falciformis,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus,HK,GT,,,2555,fins,kg,T,O
2018,II,Carcharhinus falciformis,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus,HK,KR,XX,295,,fins,kg,T,W
2018,II,Carcharhinus falciformis,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus,HK,KR,,,295,fins,kg,T,W
2018,II,Carcharhinus falciformis,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus,HK,LK,,,2125,fins,kg,T,C
2018,II,Carcharhinus falciformis,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus,HK,LK,,,29435,fins,kg,T,W
2018,II,Carcharhinus falciformis,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus,HK,MX,,3054.55,,fins,kg,T,O
2018,II,Carcharhinus falciformis,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus,HK,MX,,2559.75,,fins,kg,T,W
2018,II,Carcharhinus falciformis,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus,HK,PE,EC,4071.7,,fins,kg,T,O
2018,II,Carcharhinus falciformis,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus,HK,PE,EC,1010.7,10122.6,fins,kg,T,W
2018,II,Carcharhinus falciformis,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus,HK,PE,,2433.46,6205,fins,kg,T,W
2018,II,Carcharhinus falciformis,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus,HK,SV,,11052.55,1748.85,fins,kg,T,W
2018,II,Carcharhinus falciformis,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus,HK,SV,,,2737.01,fins,,T,W
2018,II,Carcharhinus falciformis,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus,HK,US,LK,,3,fins,,Q,O
2018,II,Carcharhinus falciformis,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus,HK,YE,,,1200,fins,kg,T,W
2018,II,Carcharhinus falciformis,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus,LK,US,LK,,3,fins,,Q,O
2018,II,Carcharhinus falciformis,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus,PE,EC,,,8714.1,fins,kg,T,O
2018,II,Carcharhinus falciformis,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus,PE,EC,,11158.8,920,fins,kg,T,W
2018,II,Carcharhinus falciformis,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus,PH,US,LK,,3,fins,,Q,O
2018,II,Carcharhinus falciformis,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus,TW,US,LK,,3,fins,,Q,O
2018,II,Carcharhinus falciformis,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus,US,BD,LK,3,,fins,,Q,W
2018,II,Carcharhinus falciformis,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus,US,CN,XX,,2,fins,,Q,O
2018,II,Carcharhinus falciformis,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus,US,FJ,LK,3,,fins,,Q,O
2018,II,Carcharhinus falciformis,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus,US,FJ,,,3,fins,,Q,W
2018,II,Carcharhinus falciformis,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus,US,HK,LK,2,,fins,,Q,W
2018,II,Carcharhinus falciformis,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus,US,HK,LK,3,,fins,,S,W
2018,II,Carcharhinus falciformis,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus,US,LK,,3,,fins,,Q,O
2018,II,Carcharhinus falciformis,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus,US,MX,,22,,fins,kg,T,I
2018,II,Carcharhinus falciformis,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus,US,TW,LK,3,,fins,,E,O
2018,II,Carcharhinus falciformis,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus,US,ZA,LK,3,,fins,,Q,O
2018,II,Carcharhinus falciformis,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus,VN,PE,EC,,1470.2,fins,kg,T,W
2018,II,Carcharhinus falciformis,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus,VN,PE,,,48,fins,kg,T,W
2018,II,Carcharhinus falciformis,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus,ZA,US,LK,,3,fins,,Q,O
2018,II,Carcharhinus longimanus,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus,AE,OM,,6,,fins,,E,W
2018,II,Carcharhinus longimanus,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus,BD,US,FJ,,4,fins,,Q,O
2018,II,Carcharhinus longimanus,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus,BJ,SN,XX,,1,fins,,S,W
2018,II,Carcharhinus longimanus,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus,CI,GN,BJ,1,,fins,,S,W
2018,II,Carcharhinus longimanus,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus,CN,OM,,,200,fins,kg,T,W
2018,II,Carcharhinus longimanus,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus,CN,US,FJ,,4,fins,,Q,W
2018,II,Carcharhinus longimanus,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus,CN,US,XX,4,,fins,,Q,O
